timestamp,sensor_id,asset_id,metric,value,unit,quality_flag
2026-07-14T03:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,4.467,mm/s,Valid
2026-07-14T04:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,5.084,mm/s,Valid
2026-07-14T05:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,5.245,mm/s,Valid
2026-07-14T06:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,4.709,mm/s,Valid
2026-07-14T07:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,4.575,mm/s,Valid
2026-07-14T08:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,5.194,mm/s,Valid
2026-07-14T09:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,5.587,mm/s,Valid
2026-07-14T10:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,4.829,mm/s,Valid
2026-07-14T11:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,4.784,mm/s,Valid
2026-07-14T12:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,4.13,mm/s,Valid
2026-07-14T13:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,3.97,mm/s,Valid
2026-07-14T14:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,3.689,mm/s,Valid
2026-07-14T15:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,3.941,mm/s,Valid
2026-07-14T16:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,3.274,mm/s,Valid
2026-07-14T17:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,4.301,mm/s,Valid
2026-07-14T18:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,3.587,mm/s,Valid
2026-07-14T19:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,2.921,mm/s,Valid
2026-07-14T20:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,2.735,mm/s,Valid
2026-07-14T21:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,2.415,mm/s,Valid
2026-07-14T22:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,3.103,mm/s,Missing
2026-07-14T23:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,4.408,mm/s,Valid
2026-07-15T00:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,4.247,mm/s,Valid
2026-07-15T01:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,4.016,mm/s,Valid
2026-07-15T02:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,4.42,mm/s,Valid
2026-07-15T03:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,4.636,mm/s,Valid
2026-07-15T04:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,5.115,mm/s,Valid
2026-07-15T05:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,5.046,mm/s,Valid
2026-07-15T06:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,4.826,mm/s,Valid
2026-07-15T07:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,5.089,mm/s,Valid
2026-07-15T08:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,5.044,mm/s,Valid
2026-07-15T09:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,5.004,mm/s,Valid
2026-07-15T10:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,4.36,mm/s,Valid
2026-07-15T11:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,5.537,mm/s,Valid
2026-07-15T12:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,3.752,mm/s,Valid
2026-07-15T13:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,3.74,mm/s,Valid
2026-07-15T14:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,3.467,mm/s,Valid
2026-07-15T15:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,2.601,mm/s,Valid
2026-07-15T16:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,3.367,mm/s,Valid
2026-07-15T17:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,3.364,mm/s,Valid
2026-07-15T18:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,3.863,mm/s,Valid
2026-07-15T19:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,3.186,mm/s,Valid
2026-07-15T20:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,3.741,mm/s,Valid
2026-07-15T21:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,3.549,mm/s,Valid
2026-07-15T22:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,3.953,mm/s,Valid
2026-07-15T23:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,2.693,mm/s,Valid
2026-07-16T00:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,3.761,mm/s,Missing
2026-07-16T01:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,3.249,mm/s,Valid
2026-07-16T02:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,4.688,mm/s,Valid
2026-07-16T03:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,5.134,mm/s,Valid
2026-07-16T04:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,4.834,mm/s,Stale
2026-07-16T05:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,4.899,mm/s,Valid
2026-07-16T06:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,4.869,mm/s,Valid
2026-07-16T07:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,5.5,mm/s,Valid
2026-07-16T08:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,4.241,mm/s,Valid
2026-07-16T09:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,4.87,mm/s,Valid
2026-07-16T10:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,4.287,mm/s,Valid
2026-07-16T11:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,4.275,mm/s,Valid
2026-07-16T12:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,3.297,mm/s,Valid
2026-07-16T13:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,4.121,mm/s,Valid
2026-07-16T14:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,3.503,mm/s,Valid
2026-07-16T15:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,3.798,mm/s,Valid
2026-07-16T16:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,3.179,mm/s,Valid
2026-07-16T17:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,3.266,mm/s,Valid
2026-07-16T18:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,2.583,mm/s,Valid
2026-07-16T19:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,3.028,mm/s,Valid
2026-07-16T20:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,3.427,mm/s,Valid
2026-07-16T21:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,3.572,mm/s,Warning
2026-07-16T22:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,3.222,mm/s,Valid
2026-07-16T23:00:00+00:00,SNS-IN0047-01,SGW-WAT-IN0047,pump_vibration,4.247,mm/s,Warning
2026-07-10T00:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,66.816,percent,Valid
2026-07-10T01:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,52.75,percent,Valid
2026-07-10T02:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,60.095,percent,Valid
2026-07-10T03:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,65.219,percent,Valid
2026-07-10T04:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,66.629,percent,Valid
2026-07-10T05:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,63.605,percent,Valid
2026-07-10T06:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,61.78,percent,Valid
2026-07-10T07:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,75.076,percent,Valid
2026-07-10T08:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,70.071,percent,Valid
2026-07-10T09:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,74.102,percent,Valid
2026-07-10T10:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,74.568,percent,Stale
2026-07-10T11:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,65.486,percent,Valid
2026-07-10T12:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,34.468,percent,Valid
2026-07-10T13:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,42.091,percent,Valid
2026-07-10T14:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,51.923,percent,Valid
2026-07-10T15:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,36.142,percent,Valid
2026-07-10T16:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,48.162,percent,Valid
2026-07-10T17:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,59.408,percent,Valid
2026-07-10T18:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,46.247,percent,Valid
2026-07-10T19:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,51.005,percent,Valid
2026-07-10T20:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,47.007,percent,Valid
2026-07-10T21:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,51.721,percent,Valid
2026-07-10T22:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,51.049,percent,Valid
2026-07-10T23:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,41.858,percent,Valid
2026-07-11T00:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,57.487,percent,Valid
2026-07-11T01:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,48.486,percent,Valid
2026-07-11T02:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,59.74,percent,Valid
2026-07-11T03:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,58.701,percent,Valid
2026-07-11T04:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,59.378,percent,Valid
2026-07-11T05:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,61.659,percent,Valid
2026-07-11T06:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,59.315,percent,Valid
2026-07-11T07:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,64.543,percent,Valid
2026-07-11T08:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,59.876,percent,Valid
2026-07-11T09:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,75.278,percent,Valid
2026-07-11T10:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,52.371,percent,Valid
2026-07-11T11:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,58.161,percent,Valid
2026-07-11T12:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,46.563,percent,Valid
2026-07-11T13:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,57.789,percent,Valid
2026-07-11T14:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,28.794,percent,Valid
2026-07-11T15:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,48.228,percent,Valid
2026-07-11T16:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,38.751,percent,Valid
2026-07-11T17:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,42.307,percent,Valid
2026-07-11T18:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,39.01,percent,Valid
2026-07-11T19:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,44.238,percent,Valid
2026-07-11T20:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,37.949,percent,Valid
2026-07-11T21:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,43.639,percent,Valid
2026-07-11T22:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,46.558,percent,Outlier
2026-07-11T23:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,63.19,percent,Valid
2026-07-12T00:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,48.363,percent,Stale
2026-07-12T01:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,56.508,percent,Valid
2026-07-12T02:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,57.175,percent,Valid
2026-07-12T03:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,66.423,percent,Valid
2026-07-12T04:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,73.286,percent,Outlier
2026-07-12T05:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,57.625,percent,Missing
2026-07-12T06:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,60.799,percent,Valid
2026-07-12T07:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,64.573,percent,Warning
2026-07-12T08:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,63.225,percent,Valid
2026-07-12T09:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,75.298,percent,Valid
2026-07-12T10:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,57.169,percent,Valid
2026-07-12T11:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,48.963,percent,Valid
2026-07-12T12:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,50.105,percent,Valid
2026-07-12T13:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,50.88,percent,Valid
2026-07-12T14:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,45.403,percent,Valid
2026-07-12T15:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,62.017,percent,Valid
2026-07-12T16:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,44.145,percent,Valid
2026-07-12T17:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,43.745,percent,Valid
2026-07-12T18:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,37.099,percent,Valid
2026-07-12T19:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,34.584,percent,Valid
2026-07-12T20:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,38.265,percent,Valid
2026-07-12T21:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,50.101,percent,Valid
2026-07-12T22:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,50.55,percent,Valid
2026-07-12T23:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,61.37,percent,Valid
2026-07-13T00:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,48.518,percent,Valid
2026-07-13T01:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,55.026,percent,Valid
2026-07-13T02:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,65.916,percent,Valid
2026-07-13T03:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,71.975,percent,Stale
2026-07-13T04:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,74.789,percent,Valid
2026-07-13T05:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,67.942,percent,Valid
2026-07-13T06:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,62.427,percent,Warning
2026-07-13T07:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,66.265,percent,Valid
2026-07-13T08:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,64.52,percent,Valid
2026-07-13T09:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,58.382,percent,Valid
2026-07-13T10:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,62.159,percent,Valid
2026-07-13T11:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,61.656,percent,Valid
2026-07-13T12:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,48.143,percent,Valid
2026-07-13T13:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,48.258,percent,Valid
2026-07-13T14:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,49.223,percent,Valid
2026-07-13T15:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,50.877,percent,Valid
2026-07-13T16:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,49.027,percent,Valid
2026-07-13T17:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,30.809,percent,Warning
2026-07-13T18:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,43.361,percent,Valid
2026-07-13T19:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,54.604,percent,Valid
2026-07-13T20:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,41.646,percent,Valid
2026-07-13T21:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,40.008,percent,Valid
2026-07-13T22:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,39.805,percent,Stale
2026-07-13T23:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,59.969,percent,Warning
2026-07-14T00:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,44.201,percent,Valid
2026-07-14T01:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,55.525,percent,Outlier
2026-07-14T02:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,59.348,percent,Valid
2026-07-14T03:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,56.148,percent,Valid
2026-07-14T04:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,70.357,percent,Valid
2026-07-14T05:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,54.424,percent,Valid
2026-07-14T06:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,54.064,percent,Valid
2026-07-14T07:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,76.061,percent,Valid
2026-07-14T08:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,66.155,percent,Valid
2026-07-14T09:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,60.301,percent,Valid
2026-07-14T10:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,50.129,percent,Valid
2026-07-14T11:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,52.146,percent,Valid
2026-07-14T12:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,52.854,percent,Valid
2026-07-14T13:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,48.67,percent,Valid
2026-07-14T14:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,48.43,percent,Valid
2026-07-14T15:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,52.754,percent,Valid
2026-07-14T16:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,41.633,percent,Valid
2026-07-14T17:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,32.095,percent,Valid
2026-07-14T18:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,40.661,percent,Valid
2026-07-14T19:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,37.589,percent,Valid
2026-07-14T20:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,44.309,percent,Valid
2026-07-14T21:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,48.38,percent,Valid
2026-07-14T22:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,63.229,percent,Valid
2026-07-14T23:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,54.234,percent,Valid
2026-07-15T00:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,51.13,percent,Valid
2026-07-15T01:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,68.514,percent,Valid
2026-07-15T02:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,58.593,percent,Valid
2026-07-15T03:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,53.295,percent,Valid
2026-07-15T04:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,72.009,percent,Valid
2026-07-15T05:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,73.51,percent,Valid
2026-07-15T06:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,68.889,percent,Valid
2026-07-15T07:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,80.117,percent,Valid
2026-07-15T08:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,72.035,percent,Valid
2026-07-15T09:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,63.99,percent,Valid
2026-07-15T10:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,53.075,percent,Warning
2026-07-15T11:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,57.265,percent,Missing
2026-07-15T12:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,49.24,percent,Valid
2026-07-15T13:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,44.578,percent,Valid
2026-07-15T14:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,37.493,percent,Valid
2026-07-15T15:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,57.599,percent,Valid
2026-07-15T16:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,36.606,percent,Valid
2026-07-15T17:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,44.315,percent,Valid
2026-07-15T18:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,47.588,percent,Valid
2026-07-15T19:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,45.386,percent,Valid
2026-07-15T20:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,35.834,percent,Valid
2026-07-15T21:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,39.382,percent,Valid
2026-07-15T22:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,39.913,percent,Valid
2026-07-15T23:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,51.963,percent,Valid
2026-07-16T00:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,54.696,percent,Valid
2026-07-16T01:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,45.169,percent,Warning
2026-07-16T02:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,60.64,percent,Valid
2026-07-16T03:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,56.841,percent,Valid
2026-07-16T04:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,73.347,percent,Valid
2026-07-16T05:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,64.118,percent,Stale
2026-07-16T06:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,71.96,percent,Valid
2026-07-16T07:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,59.449,percent,Valid
2026-07-16T08:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,57.35,percent,Valid
2026-07-16T09:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,66.288,percent,Valid
2026-07-16T10:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,67.743,percent,Valid
2026-07-16T11:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,73.087,percent,Valid
2026-07-16T12:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,54.11,percent,Missing
2026-07-16T13:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,47.611,percent,Valid
2026-07-16T14:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,47.017,percent,Valid
2026-07-16T15:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,57.884,percent,Warning
2026-07-16T16:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,47.71,percent,Valid
2026-07-16T17:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,41.333,percent,Valid
2026-07-16T18:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,43.451,percent,Valid
2026-07-16T19:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,55.256,percent,Valid
2026-07-16T20:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,46.276,percent,Valid
2026-07-16T21:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,44.98,percent,Valid
2026-07-16T22:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,41.51,percent,Valid
2026-07-16T23:00:00+00:00,SNS-LO0040-00,SGW-DIS-LO0040,feeder_load,52.922,percent,Valid
